index	block	reg address	reg link	reg name	field name	field width	field offset	field position	field access	field formula	isdeterministic	type	istestmode	isotp	otpowner	otpkey	readback value	hw reset value	comments	
1866	BUCB_PH5	0X58B5	html	BUCB_PH5_CONFIG_HCC_HCC_IBASED_BUBO_5_REG	HCC_UPTUBE_ALPHA	3	3	5:3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
1867	BUCB_PH5	0X58B6	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_4_REG	REGULAR2INCR_SW_TH	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XE	
1868	BUCB_PH5	0X58B7	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_5_REG	INCR2REGULAR_SW_TH	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1A	
1869	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	HCC_PH_FREQ_ADAPT_ALPHA	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X2	
1870	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	HCC_OLD_CVTYPE_INIT	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1871	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	BUBO_DURING_SKIP	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1872	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	WAIT_AFSM_6_CHANGE_FROM_HCC_CONST_CHG	1	5	5	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1873	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	WAIT_AFSM_7_CHANGE_FROM_HCC_CONST_DIS	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1874	BUCB_PH5	0X58B8	html	BUCB_PH5_CONFIG_HCC_HCC_MISC_6_REG	USE_ALWAYS_MASTER_CVTYPE	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1875	BUCB_PH5	0X58B9	html	BUCB_PH5_CONFIG_HCC_HCC_TIMER_9_REG	HCC_MAX_TIME_CHG_BUCK	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XFF	
1876	BUCB_PH5	0X58BA	html	BUCB_PH5_CONFIG_HCC_HCC_TIMER_10_REG	HCC_MAX_TIME_CHG_BOOST	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8	
1877	BUCB_PH5	0X58BB	html	BUCB_PH5_CONFIG_HCC_HCC_TIMER_11_REG	HCC_MAX_TIME_DIS_BUCK	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3C	
1878	BUCB_PH5	0X58BC	html	BUCB_PH5_CONFIG_HCC_HCC_TIMER_12_REG	HCC_MAX_TIME_DIS_BOOST	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XFF	
1879	BUCB_PH5	0X58C0	html	BUCB_PH5_CONFIG_PHASE_BOOST_EN_SEG_PMOS_BOOST_REG	EN_SEG_PMOS_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0XFF	
1880	BUCB_PH5	0X58C1	html	BUCB_PH5_CONFIG_PHASE_BOOST_EN_SEG_NMOS_BOOST_REG	EN_SEG_NMOS_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0XFF	
1881	BUCB_PH5	0X58C2	html	BUCB_PH5_CONFIG_PHASE_BOOST_DRIVER_SLEWRATE_BOOST_REG	SLEWRATE_NMOS_BOOST	3	0	2:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X7	
1882	BUCB_PH5	0X58C2	html	BUCB_PH5_CONFIG_PHASE_BOOST_DRIVER_SLEWRATE_BOOST_REG	SLEWRATE_PMOS_BOOST	3	4	6:4	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X7	
1883	BUCB_PH5	0X58C3	html	BUCB_PH5_CONFIG_PHASE_BOOST_CONFIG_DRDELAY_BOOST_H_REG	CONFIG_DRIVER_DELAY_BOOST_H	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X87	
1884	BUCB_PH5	0X58C4	html	BUCB_PH5_CONFIG_PHASE_BOOST_CONFIG_DRDELAY_BOOST_L_REG	CONFIG_DRIVER_DELAY_BOOST_L	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X6	
1885	BUCB_PH5	0X58C5	html	BUCB_PH5_CONFIG_PHASE_BOOST_UCL4_REG	UCL4	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X87	
1886	BUCB_PH5	0X58C6	html	BUCB_PH5_CONFIG_PHASE_BOOST_DC_LIMIT_REG	DC_LIMIT	6	0	5:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1887	BUCB_PH5	0X58C7	html	BUCB_PH5_CONFIG_PHASE_BOOST_CONFIG_ANA_SPARE_BOOST_REG	CONFIG_ANA_SPARE_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1888	BUCB_PH5	0X58F0	html	BUCB_PH5_DEBUG_STATUS_COM_RESET_CONFIG_REG	RESET_CONFIG	3	0	2:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1889	BUCB_PH5	0X58F0	html	BUCB_PH5_DEBUG_STATUS_COM_RESET_CONFIG_REG	PHASE_NUMBER	4	4	7:4	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1890	BUCB_PH5	0X58F1	html	BUCB_PH5_DEBUG_STATUS_COM_HW_DESC_REG	HW_DESC	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1891	BUCB_PH5	0X58F1	html	BUCB_PH5_DEBUG_STATUS_COM_HW_DESC_REG	PHASE_GANG	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1892	BUCB_PH5	0X58F2	html	BUCB_PH5_DEBUG_STATUS_COM_MON6_SIGSEL_REG	MON6_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1893	BUCB_PH5	0X58F3	html	BUCB_PH5_DEBUG_STATUS_COM_MON5_SIGSEL_REG	MON5_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1894	BUCB_PH5	0X58F4	html	BUCB_PH5_DEBUG_STATUS_COM_MON4_SIGSEL_REG	MON4_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1895	BUCB_PH5	0X58F5	html	BUCB_PH5_DEBUG_STATUS_COM_MON3_SIGSEL_REG	MON3_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1896	BUCB_PH5	0X58F6	html	BUCB_PH5_DEBUG_STATUS_COM_MON2_SIGSEL_REG	MON2_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1897	BUCB_PH5	0X58F7	html	BUCB_PH5_DEBUG_STATUS_COM_MON1_SIGSEL_REG	MON1_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1898	BUCB_PH5	0X58F8	html	BUCB_PH5_DEBUG_STATUS_COM_MON0_SIGSEL_REG	MON0_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1899	BUCB_PH5	0X58F9	html	BUCB_PH5_DEBUG_STATUS_COM_MONMUX_READ_REG	MONMUX_READ	7	0	6:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1900	BUCB_VRC3	0X5907	html	BUCB_VRC3_VR_CTRL_DVS_FAST_REG	DVS_FAST_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1901	BUCB_VRC3	0X5908	html	BUCB_VRC3_VR_CTRL_DVS_SLOW_REG	DVS_SLOW_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1902	BUCB_VRC3	0X5909	html	BUCB_VRC3_VR_CTRL_DVS_DECAY_REG	DVS_DECAY_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1903	BUCB_VRC3	0X590A	html	BUCB_VRC3_VR_CTRL_DVS_WP_REG	WP	3	0	2:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1904	BUCB_VRC3	0X590A	html	BUCB_VRC3_VR_CTRL_DVS_WP_REG	DVS_WP_RAMP	2	3	4:3	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1905	BUCB_VRC3	0X590B	html	BUCB_VRC3_VR_CTRL_DVS_PS_REG	DVS_PS_MODE	6	0	5:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1906	BUCB_VRC3	0X590B	html	BUCB_VRC3_VR_CTRL_DVS_PS_REG	DVS_PS_STDBY	1	6	6	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1907	BUCB_VRC3	0X590B	html	BUCB_VRC3_VR_CTRL_DVS_PS_REG	DVS_PS_ON	1	7	7	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1908	BUCB_VRC3	0X5916	html	BUCB_VRC3_VR_MON_VOUT_REG	VOUT	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1909	BUCB_VRC3	0X5931	html	BUCB_VRC3_VR_CTRL_VID_SETTING_REG	VID_SETTING_VID	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1910	BUCB_VRC3	0X5932	html	BUCB_VRC3_VR_CTRL_PWR_STATE_REG	PWR_STATE_MODE	6	0	5:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1911	BUCB_VRC3	0X5932	html	BUCB_VRC3_VR_CTRL_PWR_STATE_REG	PWR_STATE_STDBY	1	6	6	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1912	BUCB_VRC3	0X5932	html	BUCB_VRC3_VR_CTRL_PWR_STATE_REG	PWR_STATE_ON	1	7	7	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1913	BUCB_VRC3	0X5933	html	BUCB_VRC3_VR_CTRL_VID_OFFSET_REG	VID_OFFSET	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X5A	
1914	BUCB_VRC3	0X593A	html	BUCB_VRC3_VR_CTRL_WP0_REG	WP0_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1915	BUCB_VRC3	0X593B	html	BUCB_VRC3_VR_CTRL_WP1_REG	WP1_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
1916	BUCB_VRC3	0X593C	html	BUCB_VRC3_VR_CTRL_WP2_REG	WP2_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
1917	BUCB_VRC3	0X593D	html	BUCB_VRC3_VR_CTRL_WP3_REG	WP3_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
1918	BUCB_VRC3	0X593E	html	BUCB_VRC3_VR_CTRL_WP4_REG	WP4_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1919	BUCB_VRC3	0X593F	html	BUCB_VRC3_VR_CTRL_WP5_REG	WP5_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1920	BUCB_VRC3	0X5940	html	BUCB_VRC3_VR_CTRL_WP6_REG	WP6_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1921	BUCB_VRC3	0X5941	html	BUCB_VRC3_VR_CTRL_WP7_REG	WP7_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1922	BUCB_VRC3	0X5942	html	BUCB_VRC3_VR_CTRL_DVS_VID_IF_CFG_REG	DVS_VID_RAMP	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1923	BUCB_VRC3	0X5981	html	BUCB_VRC3_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_MODE	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1924	BUCB_VRC3	0X5981	html	BUCB_VRC3_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_STDBY	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1925	BUCB_VRC3	0X5981	html	BUCB_VRC3_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_ON	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1926	BUCB_VRC3	0X5982	html	BUCB_VRC3_VR_CTRL_RAMP_CTRL_REG	RAMP_CTRL_RAMP	4	0	3:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1927	BUCB_VRC3	0X5982	html	BUCB_VRC3_VR_CTRL_RAMP_CTRL_REG	PLD_DIS	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1928	BUCB_VRC3	0X5984	html	BUCB_VRC3_VR_CTRL_HVSEL_H_REG	HVSEL_VID_H	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1929	BUCB_VRC3	0X5985	html	BUCB_VRC3_VR_CTRL_HVSEL_L_REG	HVSEL_VID_L	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1930	BUCB_VRC3	0X5986	html	BUCB_VRC3_VR_CTRL_TRIGGER_REG	TRIGGER	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1931	BUCB_VRC3	0X5986	html	BUCB_VRC3_VR_CTRL_TRIGGER_REG	TRIGGER_MASK	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1932	BUCB_VRC3	0X5992	html	BUCB_VRC3_VR_CTRL_VID_ACTIVE_H_REG	VID_ACTIVE_H	1	0	0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1933	BUCB_VRC3	0X5993	html	BUCB_VRC3_VR_CTRL_VID_ACTIVE_L_REG	VID_ACTIVE_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1934	BUCB_VRC3	0X5994	html	BUCB_VRC3_VR_CTRL_VID_EFFECTIVE_H_REG	VID_EFFECTIVE_H	1	0	0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1935	BUCB_VRC3	0X5995	html	BUCB_VRC3_VR_CTRL_VID_EFFECTIVE_L_REG	VID_EFFECTIVE_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1936	BUCB_VRC3	0X5996	html	BUCB_VRC3_VR_CTRL_VR_STATUS_REG	STATE	4	0	3:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1937	BUCB_VRC3	0X5996	html	BUCB_VRC3_VR_CTRL_VR_STATUS_REG	VOK	1	4	4	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1938	BUCB_VRC3	0X5996	html	BUCB_VRC3_VR_CTRL_VR_STATUS_REG	OC_STAT	1	5	5	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1939	BUCB_VRC3	0X59F0	html	BUCB_VRC3_DEBUG_RESET_CONFIG_REG	RESET_CONFIG	3	0	2:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1940	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	SEL_STARTUP_CLK_SLOW	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1941	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	EN_ASYNC_SWITCH_ON	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1942	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	FORCE_FAST_SWITCH_OFF	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1943	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	MASK_RESAMPLE_PFM	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1944	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	COMBO_SYNC_SOURCE_SEL	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1945	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	PWRON_ENABLES_CLK_TREE	1	5	5	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1946	BUCB_VRC3	0X59F1	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_1_REG	EN_500_32_MEAS	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1947	BUCB_VRC3	0X59F2	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_2_REG	EN_VID_SAT_TO_1	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1948	BUCB_VRC3	0X59F2	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_2_REG	FORCE_FB_SW_CTRL	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1949	BUCB_VRC3	0X59F2	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_2_REG	FB_SW_CTRL	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1950	BUCB_VRC3	0X59F2	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_2_REG	ALLOW_SPIF_CLK_REQ	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
1951	BUCB_VRC3	0X59F3	html	BUCB_VRC3_DEBUG_CONFIG_VR_CTRL_3_REG	T_PRE_ENABLE	4	0	3:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8	
1952	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF0	1	0	0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1953	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF1	1	1	1	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1954	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF2	1	2	2	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1955	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF3	1	3	3	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1956	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF4	1	4	4	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1957	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF5	1	5	5	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1958	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF6	1	6	6	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1959	BUCB_VRC3	0X59F4	html	BUCB_VRC3_DEBUG_GP_CONFIG_REG	GPCONF7	1	7	7	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1960	BUCB_VRC3	0X59F5	html	BUCB_VRC3_DEBUG_CONFIG_FOLLOW_REG	DEV_ID_FOLLOW	7	0	6:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1961	BUCB_VRC3	0X59F5	html	BUCB_VRC3_DEBUG_CONFIG_FOLLOW_REG	EN_FOLLOW	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1962	BUCB_VRC3	0X59F6	html	BUCB_VRC3_DEBUG_RTCM_AVR_MODE_CFG_REG	CURR_AVERAGING_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1963	BUCB_VRC3	0X59F6	html	BUCB_VRC3_DEBUG_RTCM_AVR_MODE_CFG_REG	SEL_WIN_SAMPLE	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1964	BUCB_VRC3	0X59F6	html	BUCB_VRC3_DEBUG_RTCM_AVR_MODE_CFG_REG	MAX_CNT_VAL	5	2	6:2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X13	
1965	BUCB_VRC3	0X59F7	html	BUCB_VRC3_DEBUG_IOUT_H_REG	IOUT_H	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1966	BUCB_VRC3	0X59F8	html	BUCB_VRC3_DEBUG_IOUT_L_REG	IOUT_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1967	BUCB_VRC3	0X59F9	html	BUCB_VRC3_DEBUG_IOUT_REG	IOUT	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1968	BUCB_VRC3	0X59FA	html	BUCB_VRC3_DEBUG_IIN_H_REG	IIN_H	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1969	BUCB_VRC3	0X59FB	html	BUCB_VRC3_DEBUG_IIN_L_REG	IIN_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
1970	BUCB_VR3	0X5A01	html	BUCB_VR3_CONFIG_PID_DP_P_REG	DP_P_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_DP_P_SIGNIF_102	SOO	0X42	
1971	BUCB_VR3	0X5A02	html	BUCB_VR3_CONFIG_PID_DP_I_REG	DP_I_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_DP_I_SIGNIF_103	SOO	0X31	
1972	BUCB_VR3	0X5A03	html	BUCB_VR3_CONFIG_PID_DP_D_REG	DP_D_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_DP_D_SIGNIF_104	SOO	0XC0	
1973	BUCB_VR3	0X5A04	html	BUCB_VR3_CONFIG_PID_DP_EXP_REG	DP_D_EXP	2	0	1:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_DP_D_EXP_105	SOO	0X0	
1974	BUCB_VR3	0X5A04	html	BUCB_VR3_CONFIG_PID_DP_EXP_REG	DP_I_EXP	2	2	3:2	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_BUCB_VR3_DP_I_EXP_105	SOO	0X0	
1975	BUCB_VR3	0X5A04	html	BUCB_VR3_CONFIG_PID_DP_EXP_REG	DP_P_EXP	2	4	5:4	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_BUCB_VR3_DP_P_EXP_105	SOO	0X0	
1976	BUCB_VR3	0X5A05	html	BUCB_VR3_CONFIG_PID_SP_P_REG	SP_P_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_SP_P_SIGNIF_106	SOO	0X52	
1977	BUCB_VR3	0X5A06	html	BUCB_VR3_CONFIG_PID_SP_I_REG	SP_I_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_SP_I_SIGNIF_107	SOO	0X4A	
1978	BUCB_VR3	0X5A07	html	BUCB_VR3_CONFIG_PID_SP_D_REG	SP_D_SIGNIF	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_SP_D_SIGNIF_108	SOO	0XB0	
1979	BUCB_VR3	0X5A08	html	BUCB_VR3_CONFIG_PID_SP_EXP_REG	SP_D_EXP	2	0	1:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_VR3_SP_D_EXP_109	SOO	0X0	
1980	BUCB_VR3	0X5A08	html	BUCB_VR3_CONFIG_PID_SP_EXP_REG	SP_I_EXP	2	2	3:2	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_BUCB_VR3_SP_I_EXP_109	SOO	0X0	
1981	BUCB_VR3	0X5A08	html	BUCB_VR3_CONFIG_PID_SP_EXP_REG	SP_P_EXP	2	4	5:4	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_BUCB_VR3_SP_P_EXP_109	SOO	0X0	
1982	BUCB_VR3	0X5A09	html	BUCB_VR3_CONFIG_PID_NL1_P_REG	NLP_TH1	7	0	6:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X5	
1983	BUCB_VR3	0X5A09	html	BUCB_VR3_CONFIG_PID_NL1_P_REG	NLP_SIGN1	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1984	BUCB_VR3	0X5A0A	html	BUCB_VR3_CONFIG_PID_NL2_P_REG	NLP_TH2	7	0	6:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X7F	
1985	BUCB_VR3	0X5A0A	html	BUCB_VR3_CONFIG_PID_NL2_P_REG	NLP_SIGN2	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
1986	BUCB_VR3	0X5A0B	html	BUCB_VR3_CONFIG_PID_NL1_I_REG	NLI_TH1	7	0	6:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X5	
1987	BUCB_VR3	0X5A0B	html	BUCB_VR3_CONFIG_PID_NL1_I_REG	NLI_SIGN1	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
